"Owning Library","Item Barcode","Shelving Location Name","Use Count","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Edit Date","Create Date"
"OCRL-DUBLN","31040000470020","REF","0","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.18","300","340","13","1","25.00","2019-06-29","2003-06-05"
"OCRL-DUBLN","31040000470210","REF","0","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.9","300","340","13","1","25.00","2019-06-29","2003-06-05"
"OCRL-DUBLN","31040000470251","REF","0","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.60","300","340","13","1","25.00","2019-06-29","2003-06-05"
"OCRL-DUBLN","31040000470269","REF","0","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.10","300","340","13","1","25.00","2019-06-29","2003-06-05"
"OCRL-DUBLN","31040000470319","REF","0","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.11","300","340","13","1","25.00","2019-06-29","2003-06-05"
"OCRL-DUBLN","31040000470368","REF","0","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.12","300","340","13","1","25.00","2019-06-29","2003-06-05"
"OCRL-DUBLN","31040000470772","NONFIC","5","Passing the writing graduation test in Georgia","Pintozzi, Frank J.","2001","371.262 PINT","300","370","13","1","25.00","2019-06-29","2003-06-06"
"OCRL-DUBLN","31040000471242","REF","0","Current biography yearbook.",,"1955","REF 920.03 CURR 2002","900","920","13","1","25.00","2019-06-29","2003-06-12"
"OCRL-DUBLN","31040000490572","YA","9","The afterlife","Soto, Gary","2003","YA SOTO",,,"13","1","25.00","2019-06-29","2003-12-03"
"OCRL-DUBLN","31040000490671","JUV","84","Inkheart","Funke, Cornelia 1958-","2003","J FUNK",,,"13","1","25.00","2019-06-29","2003-12-03"
"OCRL-DUBLN","31040000495316","YA","9","Green angel","Hoffman, Alice.","2003","YA HOFF",,,"13","1","25.00","2019-06-29","2004-01-08"
"OCRL-DUBLN","31040000495340","YA","18","Gathering blue","Lowry, Lois","2000","YA LOWR",,,"13","1","25.00","2019-06-29","2004-01-08"
"OCRL-DUBLN","31040000495449","YA","11","The cheat","Koss, Amy Goldman 1954-","2003","YA KOSS",,,"13","1","25.00","2019-06-29","2004-01-08"
"OCRL-DUBLN","31040000497551","YA","3","Out of bounds : seven stories of conflict and hope","Naidoo, Beverley","2003","YA NAID",,,"13","1","25.00","2019-06-29","2004-01-14"
"OCRL-DUBLN","31040000561596","FIC","2","Bus 9 to paradise : a loving voyage","Buscaglia, Leo F.","1986","158 BUSC","100","150","13","1","25.00","2019-06-29","2006-03-03"
"OCRL-DUBLN","31040000562206","FIC","66","A secret splendor","Brown, Sandra 1948-","2006","FIC BROW",,,"13","1","25.00","2019-06-29","2006-03-08"
"OCRL-DUBLN","31040000562842","LG-PRNT","52","Blue dahlia","Roberts, Nora","2005","LP FIC ROBE",,,"13","1","25.00","2019-06-29","2005-03-23"
"OCRL-DUBLN","31040000563915","YA","3","For all to see : a teen's guide to healthy skin","Simons, Rae 1957-","2005","YA 646.7 SIMO","600","640","13","1","25.00","2019-06-29","2006-03-16"
"OCRL-DUBLN","31040000566082","YA","19","Real time : a novel","Kass, Pnina","2004","YA KASS",,,"13","1","25.00","2019-06-29","2006-03-30"
"OCRL-DUBLN","31040000566231","YA","35","Sleeping freshmen never lie","Lubar, David","2005","YA LUBA",,,"13","1","25.00","2019-06-29","2006-03-30"
"OCRL-DUBLN","31040000566736","YA","25","Absolutely, positively not","LaRochelle, David.","2005","YA LARO",,,"13","1","25.00","2019-06-29","2006-03-30"
"OCRL-DUBLN","31040000567080","YA","4","Ball don't lie","de la Peña, Matt","2005","YA PENA",,,"13","1","25.00","2019-06-29","2006-03-30"
"OCRL-DUBLN","31040000575679","YA","6","Calling on dragons","Wrede, Patricia C. 1953-","2003","YA WRED",,,"13","1","25.00","2019-06-29","2006-05-24"
"OCRL-DUBLN","31040000575836","YA","7","Talking to dragons","Wrede, Patricia C. 1953-","2003","YA WRED",,,"13","1","25.00","2019-06-29","2006-05-24"
"OCRL-DUBLN","31040000576164","YA","17","Searching for dragons","Wrede, Patricia C. 1953-","1991","YA WRED",,,"13","1","25.00","2019-06-29","2006-05-24"
"OCRL-DUBLN","31040000577121","YA","16","Live and let shop","Spradlin, Michael P.","2005","YA SPRA",,,"13","1","25.00","2019-06-29","2006-06-10"
"OCRL-DUBLN","31040000579929","YA","11","The Truth-Teller's tale","Shinn, Sharon","2005","YA SHIN",,,"13","1","25.00","2019-06-29","2006-06-13"
"OCRL-DUBLN","31040000583780","JUV","11","Ice age 2, the meltdown : the movie novel","Zoehfeld, Kathleen Weidner","2006","J ZOEH",,,"13","1","25.00","2019-06-29","2006-06-19"
"OCRL-DUBLN","31040000607688","YA","6","Weedflower","Kadohata, Cynthia","2006","YA KADO",,,"13","1","25.00","2019-06-29","2006-06-30"
"OCRL-DUBLN","31040000608124","YA","18","Criss cross","Perkins, Lynne Rae","2005","YA PERK",,,"13","1","25.00","2019-06-29","2006-06-30"
"OCRL-DUBLN","31040000608280","YA","5","An innocent soldier","Holub, Josef 1926-2010","2005","YA HOLU",,,"13","1","25.00","2019-06-29","2006-07-03"
"OCRL-DUBLN","31040000608389","YA","5","Eyes of the emperor","Salisbury, Graham","2005","YA SALI",,,"13","1","25.00","2019-06-29","2006-07-03"
"OCRL-DUBLN","31040000608405","YA","14","Ariel","Tiffany, Grace 1958-","2005","YA TIFF",,,"13","1","25.00","2019-06-29","2006-07-03"
"OCRL-DUBLN","31040000608462","YA","5","Swimming in the monsoon sea","Selvadurai, Shyam 1965-","2005","YA SELV",,,"13","1","25.00","2019-06-29","2006-07-03"
"OCRL-DUBLN","31040000608603","YA","18","Totally Joe","Howe, James 1946-","2005","YA HOWE",,,"13","1","25.00","2019-06-29","2006-07-03"
"OCRL-DUBLN","31040000608702","YA","14","Black storm comin'","Wilson, Diane L.","2005","YA WILS",,,"13","1","25.00","2019-06-29","2006-07-03"
"OCRL-DUBLN","31040000608728","YA","13","New boy","Houston, Julian","2005","YA HOUS",,,"13","1","25.00","2019-06-29","2006-07-03"
"OCRL-DUBLN","31040000608769","YA","15","Sign of the Raven","Hearn, Julie 1958-","2005","YA HEAR",,,"13","1","25.00","2019-06-29","2006-07-03"
"OCRL-DUBLN","31040000608777","YA","4","All rivers flow to the sea","McGhee, Alison 1960-","2005","YA MCGH",,,"13","1","25.00","2019-06-29","2006-07-03"
"OCRL-DUBLN","31040000612431","YA","5","Here lies the librarian","Peck, Richard 1934-","2006","YA PECK",,,"13","1","25.00","2019-06-29","2006-07-07"
"OCRL-DUBLN","31040000612589","YA","7","Day of tears : a novel in dialogue","Lester, Julius","2005","YA LEST",,,"13","1","25.00","2019-06-29","2006-07-07"
"OCRL-DUBLN","31040000612605","YA","19","The teacher's funeral : a comedy in three parts","Peck, Richard 1934-","2004","YA PECK",,,"13","1","25.00","2019-06-29","2006-07-07"
"OCRL-DUBLN","31040000612621","YA","11","Love that dog","Creech, Sharon","2001","YA CREE",,,"13","1","25.00","2019-06-29","2006-07-07"
"OCRL-DUBLN","31040000612647","YA","19","Inexcusable","Lynch, Chris 1962-","2005","YA LYNC",,,"13","1","25.00","2019-06-29","2006-07-07"
"OCRL-DUBLN","31040000613348","REF","0","Current biography yearbook, 2004",,"2004","REF 920.03 CURR 2004","900","920","13","1","25.00","2019-06-29","2006-07-14"
"OCRL-DUBLN","31040000613520","REF","0","Current biography yearbook, 2005",,"2005","REF 920.03 CURR 2005","900","920","13","1","25.00","2019-06-29","2006-07-14"
"OCRL-DUBLN","31040000616879","LG-PRNT","15","Bus 9 to paradise : a loving voyage","Buscaglia, Leo F.","1986","LP 158.1 BUSC","100","150","13","1","25.00","2019-06-29","2006-07-31"
"OCRL-DUBLN","31040000618412","NONFIC","1","The FORCE program : the proven way to fight cancer through physical activity and exercise","Berman, Jeff.","2001","616.99 BERM","600","610","13","1","25.00","2019-06-29","2006-08-24"
"OCRL-DUBLN","31040000620558","NONFIC","70","Interview power : selling yourself face to face","Washington, Tom 1949-","2000","650.14 WASH","600","650","13","1","25.00","2019-06-29","2006-08-25"
"OCRL-DUBLN","31040000632876","YA","9","Cuba 15 : a novel","Osa, Nancy","2003","YA OSA",,,"13","1","25.00","2019-06-29","2006-10-07"
"OCRL-DUBLN","31040000632892","YA","21","Half-Moon investigations","Colfer, Eoin","2006","YA COLF",,,"13","1","25.00","2019-06-29","2006-10-07"
"OCRL-DUBLN","31040000663806","YA","23","The Yanti","Pike, Christopher 1955-","2006","YA PIKE",,,"13","1","25.00","2019-06-29","2007-01-20"
"OCRL-DUBLN","31040000670611","JUV","27","Squanto's journey : the story of the first Thanksgiving","Bruchac, Joseph 1942-","2000","E BRUC",,,"13","1","25.00","2019-06-29","2007-03-03"
"OCRL-DUBLN","31040000671601","FIC","15","The visitation","Peretti, Frank E.","1999","FIC PERE",,,"13","1","25.00","2019-06-29","2007-03-13"
"OCRL-DUBLN","31040000673433","REF","0","Current biography yearbook, 2006",,"2006","REF 920.03 CURR","900","920","13","1","25.00","2019-06-29","2007-04-05"
"OCRL-DUBLN","31040000675693","YA","24","Endymion Spring","Skelton, Matthew.","2006","YA SKEL",,,"13","1","25.00","2019-06-29","2007-04-28"
"OCRL-DUBLN","31040000677012","NONFIC","33","Passing the social studies graduation test in Georgia","Pintozzi, Devin.","2000","371.26 PINT","300","370","13","1","25.00","2019-06-29","2007-05-03"
"OCRL-DUBLN","31040000682442","LG-PRNT","27","Unexpected blessings","Bradford, Barbara Taylor 1933-","2005","LP FIC BRAD",,,"13","1","25.00","2019-06-29","2007-05-20"
"OCRL-DUBLN","31040000683481","YA","9","The spirit line","Thurlo, Aimée.","2004","YA THUR",,,"13","1","25.00","2019-06-29","2007-05-23"
"OCRL-DUBLN","31040000683507","YA","13","Crossing the wire","Hobbs, Will","2006","YA HOBB",,,"13","1","25.00","2019-06-29","2007-05-23"
"OCRL-DUBLN","31040000684430","YA","17","Deliver us from Normal","Klise, Kate","2005","YA KLIS",,,"13","1","25.00","2019-06-29","2007-05-25"
"OCRL-DUBLN","31040000684463","YA","8","Georgie's moon","Woodworth, Chris 1957-","2006","YA WOOD",,,"13","1","25.00","2019-06-29","2007-05-25"
"OCRL-DUBLN","31040000684828","YA","19","The misadventures of Maude March, or, Trouble rides a fast horse","Couloumbis, Audrey.","2005","YA COUL",,,"13","1","25.00","2019-06-29","2007-05-25"
"OCRL-DUBLN","31040000689462","YA","8","Financial literacy for teens","Foster, Chad.","2005","YA 332.024 FOST","300","330","13","1","25.00","2019-06-29","2007-06-06"
"OCRL-DUBLN","31040000689629","YA","14","The new rules of high school","Nelson, Blake 1965-","2003","YA NELS",,,"13","1","25.00","2019-06-29","2007-06-06"
"OCRL-DUBLN","31040000689876","YA","1","Political manipulation : the world of spin","Steele, Philip (Philip Wilshin)","2006","YA 320 STEE","300","320","13","1","25.00","2019-06-29","2007-06-08"
"OCRL-DUBLN","31040000691849","FIC","105","Nothing has ever felt like this","Morrison, Mary B.","2006","FIC MORR",,,"13","1","25.00","2019-06-29","2007-06-09"
"OCRL-DUBLN","31040000695592","NONFIC","60","The Bible for dummies","Geoghegan, Jeffrey C.","2003","220.61 GEOG","200","220","13","1","25.00","2019-06-29","2007-06-15"
"OCRL-DUBLN","31040000695618","NONFIC","30","Making sense of autism","Thompson, Travis.","2007","618.92 THOM","600","610","13","1","25.00","2019-06-29","2007-06-15"
"OCRL-DUBLN","31040000695675","NONFIC","6","Making babies : the science of pregnancy","Bainbridge, David.","2001","618.24 BAIN","600","610","13","1","25.00","2019-06-29","2007-06-15"
"OCRL-DUBLN","31040000695956","NONFIC","24","Understanding autism for dummies","Shore, Stephen M. 1961-","2006","616.85882 SHOR","600","610","13","1","25.00","2019-06-29","2007-06-16"
"OCRL-DUBLN","31040000696095","NONFIC","6","Chemotherapy & radiation for dummies","Lyss, Alan P.","2005","616.99 LYSS","600","610","13","1","25.00","2019-06-29","2007-06-16"
"OCRL-DUBLN","31040000696178","NONFIC","11","Conquering childhood obesity for dummies","Tessmer, Kimberly A.","2006","618.92 TESS","600","610","13","1","25.00","2019-06-29","2007-06-16"
"OCRL-DUBLN","31040000696350","NONFIC","34","Excel workbook for dummies","Harvey, Greg","2006","005.54 HARV","000","000","13","1","25.00","2019-06-29","2007-06-16"
"OCRL-DUBLN","31040000697069","YA","85","Harry Potter and the Half-Blood Prince","Rowling, J. K.","2005","YA ROWL",,,"13","1","25.00","2019-06-29","2007-06-17"
"OCRL-DUBLN","31040000697150","NONFIC","17","Parkinson's disease for dummies","Tagliati, Michele.","2007","616.833 TAGL","600","610","13","1","25.00","2019-06-29","2007-06-17"
"OCRL-DUBLN","31040000697291","NONFIC","5","Postpartum depression for dummies","Bennett, Shoshana S.","2007","618.76 BENN","600","610","13","1","25.00","2019-06-29","2007-06-17"
"OCRL-DUBLN","31040000697366","NONFIC","28","Stroke for dummies","Marler, John R.","2005","616.81 MARL","600","610","13","1","25.00","2019-06-29","2007-06-17"
"OCRL-DUBLN","31040000697648","NONFIC","6","Prostate cancer for dummies","Lange, Paul H. 1941-","2003","616.9946 LANG","600","610","13","1","25.00","2019-06-29","2007-06-17"
"OCRL-DUBLN","31040000697762","NONFIC","5","Food allergies for dummies","Wood, Robert A. (Robert Alan)","2007","616.975 WOOD","600","610","13","1","25.00","2019-06-29","2007-06-17"
"OCRL-DUBLN","31040000700400","YA","6","The clue of the linoleum lederhosen","Anderson, M. T.","2006","YA ANDE",,,"13","1","25.00","2019-06-29","2007-06-24"
"OCRL-DUBLN","31040000700434","YA","7","The off season","Murdock, Catherine Gilbert.","2007","YA MURD",,,"13","1","25.00","2019-06-29","2007-06-24"
"OCRL-DUBLN","31040000702117","MYSTERY","14","Designer knockoff : a crime of fashion mystery","Byerrum, Ellen","2004","MYS BYER",,,"13","1","5.00","2019-06-29","2007-07-04"
"OCRL-DUBLN","31040000702125","MYSTERY","33","Raiders of the lost corset : a crime of fashion mystery","Byerrum, Ellen","2006","MYS BYER",,,"13","1","5.00","2019-06-29","2007-07-04"
"OCRL-DUBLN","31040000702133","MYSTERY","14","Hostile makeover : a crime of fashion mystery","Byerrum, Ellen","2005","MYS BYER",,,"13","1","5.00","2019-06-29","2007-07-04"
"OCRL-DUBLN","31040000706035","YA","4","Biofeedback","West, Krista","2007","YA 615.8 WEST","600","610","13","1","25.00","2019-06-29","2007-07-21"
"OCRL-DUBLN","31040000707520","LG-PRNT","57","Cold service","Parker, Robert B. 1932-2010","2006","LP FIC PARK",,,"13","1","25.00","2019-06-29","2007-07-23"
"OCRL-DUBLN","31040000710227","NONFIC","4","Understanding herpes","Stanberry, Lawrence R.","2006","616.95 STAN","600","610","13","1","25.00","2019-06-29","2007-07-29"
"OCRL-DUBLN","31040000719699","YA","12","The astonishing life of Octavian Nothing, traitor to the nation. 1 The pox party","Anderson, M. T.","2006","YA ANDE",,,"13","1","25.00","2019-06-29","2007-08-04"
"OCRL-DUBLN","31040000726801","NONFIC","10","Understanding hepatitis","Achord, James L.","2002","616.3 ACHO","600","610","13","1","25.00","2019-06-29","2007-09-26"
"OCRL-DUBLN","31040000729482","NONFIC","7","South Africa, Lesotho & Swaziland",,"2006","916.80 SOUT","900","910","13","1","25.00","2019-06-29","2007-09-30"
"OCRL-DUBLN","31040000757111","LG-PRNT","44","Nineteen minutes","Picoult, Jodi 1966-","2007","LP FIC PICO",,,"13","1","25.00","2019-06-29","2007-10-13"
"OCRL-DUBLN","31040000759828","NONFIC","17","The beautiful skin workout : eight weeks to the smoothest, healthiest skin of your life","Copeland, Michelle.","2007","646.726 COPE","600","640","13","1","25.00","2019-06-29","2007-10-26"
"OCRL-DUBLN","31040000760255","NONFIC","9","1001 great ideas for teaching and raising children with autism spectrum disorders","Notbohm, Ellen.","2004","618.9289 NOTB","600","610","13","1","25.00","2019-06-29","2007-10-27"
"OCRL-DUBLN","31040000774801","JUV","93","How do dinosaurs play with their friends?","Yolen, Jane.","2006","BOARD BOOK",,,"13","1","5.00","2019-06-29","2008-03-15"
"OCRL-DUBLN","31040000775485","JUV","37","The return of Meteor Boy?","Boniface, William","2007","J BONI",,,"13","1","25.00","2019-06-29","2008-03-18"
"OCRL-DUBLN","31040000776921","YA","3","A step from heaven","An, Na 1972-","2001","YA NA",,,"13","1","25.00","2019-06-29","2008-03-22"
"OCRL-DUBLN","31040000776947","YA","9","Touching snow","Felin, M. Sindy.","2007","YA FELI",,,"13","1","25.00","2019-06-29","2008-03-22"
"OCRL-DUBLN","31040000776954","YA","11","Dairy queen : a novel","Murdock, Catherine Gilbert.","2006","YA MURD",,,"13","1","25.00","2019-06-29","2008-03-22"
"OCRL-DUBLN","31040000779545","PAPERBACK","25","The ugly duckling","Johansen, Iris","2003","FIC JOHA (PB)",,,"13","1","5.00","2019-06-29","2006-07-10"
"OCRL-DUBLN","31040000786219","YA","0","FlashPoint for young adults : Ignite your potential !","Olan, Kenneth W.","2006","YA 158.1 OLAN","100","150","13","1","25.00","2019-06-29","2008-10-18"
"OCRL-DUBLN","31040000788207","LG-PRNT","35","The chocolate lovers' club","Matthews, Carole","2008","LP FIC MATT",,,"13","1","25.00","2019-06-29","2008-05-26"
"OCRL-DUBLN","31040000790765","NONFIC","30","Wireless home networking for dummies.","Briere, Daniel D.","2008","004.65 BRIE","000","000","13","1","25.00","2019-06-29","2008-06-02"
"OCRL-DUBLN","31040000794106","YA","2","Teens, loss, and grief : the ultimate teen guide","Myers, Edward 1950-","2006","YA 155.937 MYER","100","150","13","1","25.00","2019-06-29","2008-06-28"
"OCRL-DUBLN","31040000794130","YA","0","Religion and spirituality in America : the ultimate teen guide","Gay, Kathlyn.","2006","YA 200.973 GAY","200","200","13","1","25.00","2019-06-29","2014-03-27"
"OCRL-DUBLN","31040000794155","YA","2","Image and identity : becoming the person you are","Gowen, L. Kris 1968-","2005","YA 155.5 GOWE","100","150","13","1","25.00","2019-06-29","2008-06-17"
"OCRL-DUBLN","31040000794296","YA","1","Volunteering : the ultimate teen guide","Gay, Kathlyn","2007","YA 361.370 GAY","300","360","13","1","25.00","2019-06-29","2008-06-28"
"OCRL-DUBLN","31040000794320","YA","4","Apprenticeship : the ultimate teen guide","Paquette, Penny Hutchins.","2005","YA 331.25 PAQU","300","330","13","1","25.00","2019-06-29","2008-06-17"
"OCRL-DUBLN","31040000794874","YA","24","Do not pass go","Hill, Kirkpatrick.","2007","YA HILL",,,"13","1","25.00","2019-06-29","2008-06-22"
"OCRL-DUBLN","31040000799089","YA","12","Evolution, me, & other freaks of nature","Brande, Robin.","2007","YA BRAN",,,"13","1","25.00","2019-06-29","2008-06-29"
"OCRL-DUBLN","31040000799295","YA","23","Blood and Chocolate","Klause, Annette Curtis.","2007","YA KLAU",,,"13","1","25.00","2019-06-29","2008-06-29"
"OCRL-DUBLN","31040000799303","YA","5","My swordhand is singing","Sedgwick, Marcus","2006","YA SEDG",,,"13","1","25.00","2019-06-29","2008-06-29"
"OCRL-DUBLN","31040000799345","YA","42","Someone like you","Dessen, Sarah","1998","YA DESS",,,"13","1","25.00","2019-06-29","2008-06-29"
"OCRL-DUBLN","31040000801364","JUV","24","Hurricanes","Simon, Seymour","2007","J 551.552 SIMO","500","550","13","1","25.00","2019-06-29","2008-07-02"
