"Owning Library","Last Edit Date/Time","Call Number","Title","Author","Barcode","Circ Modifier","Price","Legacy Stat Cat 1 Value"
"TRRLS-CAMDN","2020-05-22","YA NF 510.712 S","Math games for middle school : challenges and skill-builders for students at every level","Salvadori, Mario 1907-1997","31006001185768","book","16.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 512 A","Algebra unplugged","Amdahl, Kenn.","31006000470310","book","14.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 512 C","The High school pre-algebra tutor",,"31006000497438","book","16.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 515.1 R","Master math : pre-calculus and geometry","Ross, Debra 1958-","31006000481119","book","11.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 571.89 C","Cloning","Cohen, Daniel 1936-2018","30302000498505","book","17.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 571.89 C","Cloning",,"30302000515316","book","23.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 598.72 G","The grail bird : hot on the trail of the Ivory-billed woodpecker","Gallagher, Tim","31006001081090","book","25.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 613 G","Holistic medicine","Gordon, James S. (James Samuel)","30302000515621","book","25.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 616.85 O","Starving to win : athletes and eating disorders","O'Brien, Eileen 1955-","30302000451389","book","18.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 616.852 A","Almost lost : the true story of an anonymous teenager's life on the streets",,"31006002012169","book","5.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 616.89 F","Facing bipolar : the young adult's guide to dealing with bipolar disorder","Federman, Russ.","31006002464998","book","16.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 646.7 C","Princess lessons : a princess diaries book","Cabot, Meg","31006000482307","book","12.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 646.7 I","Teen beauty secrets : fresh, simple & sassy tips for your perfect look","Irons, Diane 1949-","31006002976256","book","14.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 649.65 M","Growing and changing : a handbook for pre-teens","McCoy, Kathy 1945-","30302000500458","book","13.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 688.7221 S","The good, the bad, and the Barbie : a doll's history and her impact on us","Stone, Tanya Lee","31006002604916","book","19.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 688.76 S","Super gear : nanotechnology and sports team up","Swanson, Jennifer","31006003628526","book","17.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5 D","You can draw manga!","Dunn, Ben","31006002901155","book","8.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5 G","Bartman : the best of the best!","Groening, Matt.","31006000385351","book","11.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5 H","Anime mania : how to draw characters for Japanese animation","Hart, Christopher 1957-","31006003156387","book","19.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5 H","Manga mania video games : how to draw the characters & environments of Manga video games","Hart, Christopher 1957-","31006003156411","book","19.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5 M","Freaks : how to draw fantastic fantasy creatures","Miller, Steve author","31006001244862","book","20.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5 S VOL.3","Cirque du Freak","Shan, Darren","31006002545267","book","10.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5 W","Buffy, the vampire slayer. The remaining sunlight","Watson, Andi","30302000503544","book","10.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5 W","Yukon ho! : a Calvin and Hobbes collection","Watterson, Bill","31006001499961","book","5.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.1","Hellsing","Hirano, Kohta","31006001314095","book","14.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.10","Ouran High School Host Club","Hatori, Bisco","31006002005502","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.11","Ouran High School Host Club","Hatori, Bisco","31006002964955","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.12","Ouran High School Host Club","Hatori, Bisco","31006002662328","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.13","Ouran High School Host Club","Hatori, Bisco","31006002660181","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.14","Ouran High School Host Club","Hatori, Bisco","31006002678852","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.15","Ouran High School Host Club","Hatori, Bisco","31006002660231","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.3","Ouran High School Host Club","Hatori, Bisco","31006002902492","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.4","Ouran High School Host Club","Hatori, Bisco","31006002902625","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.5","Hellsing","Hirano, Kohta","31006001532266","book","14.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.5","Ouran High School Host Club","Hatori, Bisco","31006002902633","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.6","Ouran High School Host Club","Hatori, Bisco","31006002902641","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.7","Ouran High School Host Club","Hatori, Bisco","31006002902773","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.8","Ouran High School Host Club","Hatori, Bisco","31006002902781","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 H VOL.9","Ouran High School Host Club","Hatori, Bisco","31006002677334","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 K","Color Bleach + : Bleach official bootleg","Kubo, Tite.","31006002631943","book","14.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 K VOL.37","Bleach.","Kubo, Tite.","31006002665727","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 S VOL.1","Black bird","Sakurakōji, Kanoko","31006002677318","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 T VOL.1","Inu-yasha","Takahashi, Rumiko 1957-","31006002066256","book","8.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 T VOL.12","Kare kano : his and her circumstances","Tsuda, Masami.","31006002031268","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 T VOL.17","Inu-yasha","Takahashi, Rumiko 1957-","31006002054930","book","8.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 T VOL.20","Fruits Basket","Takaya, Natsuki 1973-","31006002975761","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 T VOL.20","Inu-yasha","Takahashi, Rumiko 1957-","31006001221399","book","8.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 T VOL.21","Fruits Basket","Takaya, Natsuki 1973-","31006002926723","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 T VOL.23","Fruits Basket","Takaya, Natsuki 1973-","31006002975738","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 T VOL.3","Fruits Basket","Takaya, Natsuki 1973-","31006002017382","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 T VOL.4","Fruits Basket","Takaya, Natsuki 1973-","31006001184878","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 T VOL.6","YuYu Hakusho","Togashi, Yoshihiro","31006001197433","book","7.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 T VOL.7","YuYu Hakusho","Togashi, Yoshihiro","31006001197441","book","7.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5952 Y","Cowboy Bebop, shooting star","Kuga, Cain.","31006000865204","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5973 D","Honour among punks : the complete Baker Street collection","Davis, Guy","31006000757211","book","19.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5973 K VOL.2","The walking dead","Kirkman, Robert.","31006001132935","book","13.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5973 K VOL.3","The walking dead","Kirkman, Robert.","31006002023398","book","13.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5973 M","A right to be hostile : the boondocks treasury","McGruder, Aaron.","31006000729897","book","16.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5973 W","Fables. Vol 2 animal farm","Willingham, Bill","31006000848499","book","12.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.5973 W VOL.3","Fables","Willingham, Bill","31006001135524","book","14.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 741.6 M","Careers in graphic arts and computer graphics","McGuire-Lytle, Erin.","30302000492110","book","22.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 743 M","Scared! : how to draw fantastic horror comic creatures","Miller, Steve author","31006001253913","book","19.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 747.7 B","Change your room","Bull, Jane 1957-","30302000503395","book","0.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 751.5973 W","Fables","Willingham, Bill","31006000733436","book","9.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 780 M","Working in music and dance","McAlpine, Margaret.","31006001995729","book","17.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 791.43 N","Digital filmmaking 101","Newton, Dale 1957-","31006000941971","book","24.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 791.43 R","All you need to know about the movie and T.V. business","Resnik, Gail.","30302000480495","book","12.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 791.443 F","How to DJ : the insider's guide to success on the decks","Frederikse, Tom.","31006002004901","book","14.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 793.3 H","Hip hop dance : meanings and messages","Huntington, Carla Stalling 1961-","31006002058345","book","18.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 796.09 M","Sports : an illustrated history","McComb, David G.","30302000499867","book","25.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 796.21 E","Inline skating","Evans, Jeremy","31006000472324","book","18.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 810.8 T","Teen ink : our voices, our visions",,"31006000431502","book","12.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 810.8 Y","You hear me? : poems and writing by teenage boys",,"30302000553515","book","14.99","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 813.52 S","John Steinbeck",,"30302000513055","book","12.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 818.303 T","New suns will arise : from the journals of Henry David Thoreau","Thoreau, Henry David 1817-1862","30302000537096","book","25.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 818.309 E","Edgar Allan Poe : comprehensive research and study guide",,"30302000557771","book","14.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 818.309 P","The fall of the House of Usher and other writings : poems, tales, essays and reviews","Poe, Edgar Allan 1809-1849","30302000555064","book","10.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 940.53 W","World War II reference library.",,"30302000557276","book","30.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 940.53 W","World War II reference library.",,"30302000557680","book","30.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 949.72 P","Croatia","Pavlović, Zoran.","31006000477505","book","24.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 958.1 G","Afghanistan","Gritzner, Jeffrey A.","31006000477356","book","24.95","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 959.704 V","The Vietnam War",,"30302000515563","book","23.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 959.7043 H","Vietnam War : almanac","Hillstrom, Kevin 1963-","30302000557078","book","60.00","PINES-FICTION"
"TRRLS-CAMDN","2020-05-22","YA NF 959.7043 I","The Vietnam War","Isserman, Maurice","31006000886762","book","17.95","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","JUV VID EASY P","Play-along games & songs",,"31006000155515","video-mid","10.00","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","JUV VID ENT F","Funny day",,"31006001931740","video-mid","9.98","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","JUV VID ENT S","Seven alone",,"31006001306885","video-mid","15.00","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","VIDEO 612.6 M","The Miracle of life",,"31006000578278","video-mid","10.00","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","VIDEO 616.8554 D","Do you stutter? straight talk for teens",,"30303000128480","video-mid","10.00","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","VIDEO 658.022 V","Venturing the entrepreneurial challenge",,"30303000167629","video-mid","14.95","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","VIDEO 799.1758 B","The best of Georgia outdoors Largemouth bass fishing on Lake Russell",,"30303000142580","video-mid","15.00","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","VIDEO 975.8752 T","Trembling waters",,"30303000134066","video-mid","10.00","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","VIDEO ENT B","The Bishop's wife",,"31006000367755","video-mid","15.00","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","VIDEO ENT H","Honey, we shrunk ourselves!",,"31006000351734","video-mid","15.00","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","VIDEO ENT R","Revenge",,"31006002168623","video-mid","12.95","PINES-FICTION"
"TRRLS-CHARL","2020-05-22","VIDEO ENT T","Treasure planet",,"31006001982412","video-mid","15.00","PINES-FICTION"
"TRRLS-LONG","2020-05-22","BIO HOUSTON","How sweet the sound : my life with God and Gospel","Houston, Cissy","30304000197772","book","22.95","PINES-FICTION"
"TRRLS-LONG","2020-05-22","EASY EHL","Growing vegetable soup","Ehlert, Lois","30304000223495","book","11.95","PINES-FICTION"
"TRRLS-LONG","2020-05-22","EASY H","Breakout at the bug lab","Horowitz, Ruth.","31006001141183","book","13.99","PINES-FICTION"
"TRRLS-LONG","2020-05-22","EASY WAB","Lyle at the office","Waber, Bernard","31006002404143","book","14.95","PINES-FICTION"
"TRRLS-LONG","2020-05-22","FIC BAL","The innocent","Baldacci, David.","31006002696433","book","27.99","PINES-FICTION"
"TRRLS-LONG","2020-05-22","FIC BRA","Gin Lane : a novel of Southampton","Brady, James 1928-2009","30304000092502","book","22.95","PINES-FICTION"
"TRRLS-LONG","2020-05-22","FIC BRO","Ilse witch","Brooks, Terry","31006002558401","book","26.95","PINES-GIFT"
"TRRLS-LONG","2020-05-22","FIC BRO","Morgawr","Brooks, Terry","31006002768448","book","27.95","PINES-FICTION"
"TRRLS-LONG","2020-05-22","FIC C","A private affair","Clark, Kathy","30304000132159","book","5.95","PINES-FICTION"
"TRRLS-LONG","2020-05-22","FIC CAM","Brothers and sisters","Campbell, Bebe Moore 1950-2006","31006003301892","book","6.99","PINES-GIFT"
"TRRLS-LONG","2020-05-22","FIC CAR","Ship of the line","Carey, Diane 1954-","31006002202752","book","22.00","PINES-FICTION"
"TRRLS-LONG","2020-05-22","FIC CLA","The hunt for Red October","Clancy, Tom 1947-2013","31006000641282","book","14.95","PINES-FICTION"
"TRRLS-LONG","2020-05-22","FIC COB","Touched by an angel : a Christmas miracle : based on the television series created by John Masius","Cobb, Sharon Y.","31006002738672","book","12.99","PINES-GIFT"
"TRRLS-LONG","2020-05-22","FIC COL","Drop dead beautiful","Collins, Jackie","31006001840362","book","19.95","PINES-GIFT"
"TRRLS-LONG","2020-05-22","FIC COL","Hollywood divorces","Collins, Jackie","31006001355312","book","26.00","PINES-FICTION"
"TRRLS-LONG","2020-05-22","FIC COM","Sympathy between humans","Compton, Jodi.","31006003261179","book","8.00","PINES-GIFT"
"TRRLS-LONG","2020-05-22","FIC CON","Bride & groom : a dog lover's mystery","Conant, Susan 1946-","31006003618709","book","22.95","PINES-GIFT"
"TRRLS-LONG","2020-05-22","FIC CON","Stud rites : a dog lover's mystery","Conant, Susan 1946-","30304000099846","book","21.00","PINES-FICTION"
"TRRLS-LONG","2020-05-22","FIC CON","The Barker Street regulars : a dog lover's mystery","Conant, Susan 1946-","31006002342665","book","21.95","PINES-FICTION"
"TRRLS-LONG","2020-05-22","FIC COO","Seven year switch","Cook, Claire 1955-","31006003735958","book","24.99","PINES-GIFT"
"TRRLS-LONG","2020-05-22","FIC CUT","The Washingtonienne","Cutler, Jessica 1978-","31006003268612","book","23.95","PINES-GIFT"
"TRRLS-LONG","2020-05-22","FIC DAV","Chain reaction","Davis, Dee 1959-","31006003406493","book","4.99","PINES-GIFT"
"TRRLS-LONG","2020-05-22","FIC DEL","Point Omega : a novel","DeLillo, Don","31006002879120","book","24.00","PINES-FICTION"
"TRRLS-LONG","2020-05-22","FIC DEL","Spring and fall","Delbanco, Nicholas","31006003318755","book","24.99","PINES-GIFT"
