"Owning Library","Item Barcode","Use Count","Shelving Location Name","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Create Date","Edit Date"
"OCRL-DUBLN","31040002249729","10","LEASE","California girls","Mallery, Susan","2019","FIC MALL",,,"0","0","25.00","2019-02-28","2019-06-28"
"OCRL-DUBLN","31040002249737","6","LEASE","The case for Trump","Hanson, Victor Davis","2019","973.933 HANS","900","970","1","0","25.00","2019-02-28","2019-06-27"
"OCRL-DUBLN","31040002249745","0","LEASE","Girl in black and white : the story of Mary Mildred Williams and the abolition movement","Morgan-Owens, Jessie","2019","92 WILL","000","090","0","0","25.00","2019-02-28","2019-03-01"
"OCRL-DUBLN","31040002249752","9","JUV","Diary of a wimpy kid : the ugly truth","Kinney, Jeff","2010","J KINN",,,"1","0","25.00","2019-02-28","2019-06-19"
"OCRL-DUBLN","31040002249760","0","JUV","Drawn to Trouble","Bruel, Nick","2014","J BRUE",,,"5","1","25.00","2019-02-28","2019-02-28"
"OCRL-DUBLN","31040002249760","5","JUV","Bad Kitty drawn to trouble","Bruel, Nick","2015","J BRUE",,,"1","0","25.00","2019-02-28","2019-06-27"
"OCRL-DUBLN","31040002249778","0","JUV","Puppy's big day","Bruel, Nick","2015","J BRUE",,,"5","1","25.00","2019-02-28","2019-02-28"
"OCRL-DUBLN","31040002249778","1","JUV","Bad Kitty : Puppy's big day","Bruel, Nick","2015","J BRUE",,,"1","0","25.00","2019-02-28","2019-06-17"
"OCRL-DUBLN","31040002249786","0","JUV","Diary of an 8-bit super warrior. From seeds to swords","Cube Kid (Author of fan fiction)","2016","J CUBE",,,"5","0","25.00","2019-02-28","2019-02-28"
"OCRL-DUBLN","31040002249794","1","JUV","The unflushables","Bates, Ron","2018","J BATE",,,"0","0","25.00","2019-03-01","2019-06-25"
"OCRL-DUBLN","31040002249802","1","JUV","Crash landing","Martin, John 1963-","2018","J MART",,,"0","0","25.00","2019-03-01","2019-06-20"
"OCRL-DUBLN","31040002249810","0","JUV","J.J. Watt","Gigliotti, Jim","2018","J 92 WATT",,,"0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249828","0","JUV","Odell Beckham Jr.","Gigliotti, Jim","2018","J 92 BECK",,,"0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249836","0","JUV","Rob Gronkowski","Kelley, K. C.","2018","J 92 GRON",,,"0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249844","0","JUV","Tom Brady","Kelley, K. C.","2018","J 92 BRAD",,,"0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249851","0","JUV","Depots of the underground railroad","Kennon, Caroline","2017","J 973.7115 KENN","900","970","0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249869","0","JUV","The African Burial Ground","Shea, Therese","2017","J 974.701 SHEA","900","970","0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249877","0","JUV","Slavery at Mount Vernon","Levy, Janey.","2017","J 306.362 LEVY","300","300","0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249885","0","JUV","Uncovering the Jamestown Colony","McAneney, Caitie","2017","J 975.5425 MCAN","900","970","0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249893","0","JUV","North America's first people","Levy, Janey.","2017","J 970.01 LEVY","900","970","0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249901","0","JUV","Charlotte Flair","Proudfit, Benjamin","2019","J 92 FLAI",,,"0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249919","0","JUV","Bayley","Proudfit, Benjamin","2018","J 92 BAYL",,,"0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249927","0","JUV","Daniel Bryan","Proudfit, Benjamin","2019","J 92 BRYA",,,"0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249935","0","JUV","The Miz","Proudfit, Benjamin","2019","J 92 MIZ",,,"0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002249943","8","LG-PRNT","Never tell","Gardner, Lisa","2019","LP FIC GARD",,,"0","0","25.00","2019-03-01","2019-06-28"
"OCRL-DUBLN","31040002250198","2","JUV","Laugh out loud","Patterson, James 1947-","2017","J PATT",,,"1","0","25.00","2019-03-01","2019-06-27"
"OCRL-DUBLN","31040002250206","2","JUV","Jacky Ha-Ha : my life is a joke","Patterson, James 1947-","2017","J PATT",,,"1","0","25.00","2019-03-01","2019-06-21"
"OCRL-DUBLN","31040002250214","1","JUV","Pottymouth and Stoopid","Patterson, James 1947-","2017","J PATT",,,"0","0","25.00","2019-03-01","2019-06-27"
"OCRL-DUBLN","31040002250222","0","JUV","Born to be good","Fry, Michael 1959-","2018","J FRY",,,"0","0","25.00","2019-03-01","2019-03-07"
"OCRL-DUBLN","31040002250230","0","JUV","How to be a supervillain","Fry, Michael 1959-","2017","J FRY",,,"0","0","25.00","2019-03-01","2019-03-07"
"OCRL-DUBLN","31040002250248","2","JUV","Of giants and ice","Bach, Shelby.","2012","J BACH",,,"0","0","25.00","2019-03-01","2019-06-04"
"OCRL-DUBLN","31040002250255","1","JUV","Of witches and wind","Bach, Shelby.","2013","J BACH",,,"0","0","25.00","2019-03-01","2019-06-04"
"OCRL-DUBLN","31040002250263","0","JUV","Of sorcery and snow","Bach, Shelby.","2014","J BACH",,,"0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002250271","0","JUV","Of enemies and endings","Bach, Shelby","2015","J BACH",,,"0","0","25.00","2019-03-01","2019-03-05"
"OCRL-DUBLN","31040002250289","1","JUV","Just right : searching for the Goldilocks planet","Manley, Curtis","2019","J 523.2 MANL","500","520","1","0","25.00","2019-03-01","2019-06-22"
"OCRL-DUBLN","31040002250297","1","JUV","The bell rang","Ransome, James","2019","E RANS",,,"0","0","25.00","2019-03-01","2019-04-18"
"OCRL-DUBLN","31040002250305","3","JUV","Ode to an onion","Giardino, Alexandria","2018","E GIAR",,,"0","0","25.00","2019-03-01","2019-04-29"
"OCRL-DUBLN","31040002250313","2","JUV","Good night, Wind","Marshall, Linda Elovitz","2019","E MARS",,,"0","0","25.00","2019-03-01","2019-06-17"
"OCRL-DUBLN","31040002250321","0","JUV","Snowman - cold = puddle : spring equations","Salas, Laura Purdie","2019","J 508.2 SALA","500","500","0","0","25.00","2019-03-01","2019-03-07"
"OCRL-DUBLN","31040002250339","1","JUV","What is given from the heart","McKissack, Pat 1944-2017","2019","E MCKI",,,"0","0","25.00","2019-03-01","2019-04-08"
"OCRL-DUBLN","31040002250347","3","JUV","Five flying penguins","McGrath, Barbara Barbieri 1954-","2018","E MCGR",,,"8","0","25.00","2019-03-01","2019-06-20"
"OCRL-DUBLN","31040002250354","4","JUV","How to give your cat a bath in five easy steps","Winstanley, Nicola","2019","E WINS",,,"0","0","25.00","2019-03-01","2019-06-12"
"OCRL-DUBLN","31040002250362","0","JUV","Nature-inspired contraptions","Koontz, Robin Michal","2018","J 600 KOON","600","600","0","0","25.00","2019-03-01","2019-03-07"
"OCRL-DUBLN","31040002250370","1","JUV","Rotten! : vultures, beetles, and slime : nature's decomposers","Sanchez, Anita 1956-","2019","J 581.714 SANC","500","580","0","0","25.00","2019-03-01","2019-06-07"
"OCRL-DUBLN","31040002250388","0","JUV","Understanding propaganda","Micklos, John","2019","J 303.375 MICK","300","300","0","0","25.00","2019-03-01","2019-03-07"
"OCRL-DUBLN","31040002250412","2","LEASE","The river : a novel","Heller, Peter 1959-","2019","FIC HELL",,,"8","0","25.00","2019-03-04","2019-06-28"
"OCRL-DUBLN","31040002250420","4","LEASE","The stranger diaries","Griffiths, Elly","2019","FIC GRIF",,,"1","0","25.00","2019-03-04","2019-06-29"
"OCRL-DUBLN","31040002250438","0","LEASE","Unto us a son is given","Leon, Donna","2019","FIC LEON",,,"0","0","25.00","2019-03-04","2019-03-07"
"OCRL-DUBLN","31040002250446","8","LEASE","The First Lady","Patterson, James 1947-","2019","FIC PATT",,,"0","0","25.00","2019-03-04","2019-06-28"
"OCRL-DUBLN","31040002250453","8","LEASE","Broken bone china","Childs, Laura","2019","FIC CHIL",,,"1","0","25.00","2019-03-04","2019-06-21"
"OCRL-DUBLN","31040002250461","0","JUV","Forest talk : how trees communicate","Koch, Melissa","2019","J 581.714 KOCH","500","580","0","0","25.00","2019-03-04","2019-03-07"
"OCRL-DUBLN","31040002250479","0","JUV","The Weeknd","Boyd, Panchami","2019","J 92 WEEK",,,"0","0","25.00","2019-03-04","2019-03-07"
"OCRL-DUBLN","31040002250487","2","JUV","Drake","Snellgrove, Chris.","2019","J 92 DRAK",,,"1","0","25.00","2019-03-04","2019-06-25"
"OCRL-DUBLN","31040002250495","0","JUV","Rihanna","Boyd, Panchami","2019","J 92 RIHA",,,"0","0","25.00","2019-03-04","2019-03-07"
"OCRL-DUBLN","31040002250503","0","JUV","Pitbull","Bookout, Summer","2019","J 92 PITB",,,"0","0","25.00","2019-03-04","2019-03-07"
"OCRL-DUBLN","31040002250511","0","JUV","Jay-Z","Bookout, Summer","2019","J 92 JAY-Z",,,"0","0","25.00","2019-03-04","2019-03-07"
"OCRL-DUBLN","31040002250529","1","JUV","Bruno Mars","Snellgrove, Chris","2018","J 92 MARS",,,"0","0","25.00","2019-03-04","2019-06-20"
"OCRL-DUBLN","31040002250537","0","JUV","Beyoncé","Boyd, Panchami","2019","J 92 BEYO",,,"0","0","25.00","2019-03-04","2019-03-07"
"OCRL-DUBLN","31040002250545","0","JUV","Pharrell","Vetere, Lori","2019","J 92 PHAR",,,"0","0","25.00","2019-03-04","2019-03-07"
"OCRL-DUBLN","31040002250560","2","JUV","DJ Khaled","Morgan, Joe L.","2019","J 92 KHAL",,,"1","0","25.00","2019-03-04","2019-06-25"
"OCRL-DUBLN","31040002250578","2","JUV","Cardi B","Morgan, Joe L.","2019","J 92 CARD",,,"1","0","25.00","2019-03-04","2019-06-25"
"OCRL-DUBLN","31040002250586","0","JUV","Chance the Rapper","Morgan, Joe L.","2019","J 92 CHAN",,,"0","0","25.00","2019-03-04","2019-03-07"
"OCRL-DUBLN","31040002250594","0","FIC","The Supreme Macaroni Company : a novel","Trigiani, Adriana","2013","FIC TRIG",,,"0","0","5.00","2019-03-04","2019-03-07"
"OCRL-DUBLN","31040002250602","3","NEW-BKS","Before she knew him : a novel","Swanson, Peter 1968-","2019","FIC SWAN",,,"1","0","25.00","2019-03-04","2019-06-24"
"OCRL-DUBLN","31040002250610","0","FIC","The dream lover : a novel","Berg, Elizabeth","2016","FIC BERG",,,"0","0","5.00","2019-03-04","2019-03-07"
"OCRL-DUBLN","31040002250628","0","NEW-BKS","Five days at Memorial : life and death in a storm-ravaged hospital","Fink, Sheri","2016","362.1109 FINK","300","360","0","0","25.00","2019-03-04","2019-03-05"
"OCRL-DUBLN","31040002250636","1","NEW-BKS","Little failure : a memoir","Shteyngart, Gary 1972-","2014","92 SHTE","000","090","0","0","25.00","2019-03-04","2019-04-08"
"OCRL-DUBLN","31040002250644","6","NEW-BKS","Pacific : silicon chips and surfboards, coral reefs and atom bombs, brutal dictators, fading empires, and the coming collision of the world's superpowers","Winchester, Simon","2015","909.0982 WINC","900","900","0","0","25.00","2019-03-04","2019-06-26"
"OCRL-DUBLN","31040002250651","6","NEW-BKS","Not that I could tell","Strawser, Jessica","2018","FIC STRA",,,"1","0","25.00","2019-03-04","2019-06-24"
"OCRL-DUBLN","31040002250669","2","NEW-BKS","The favorite sister : a novel","Knoll, Jessica","2018","FIC KNOL",,,"0","0","25.00","2019-03-04","2019-06-24"
"OCRL-DUBLN","31040002250677","7","NEW-BKS","How to walk away","Center, Katherine","2018","FIC CENT",,,"0","0","25.00","2019-03-04","2019-06-26"
"OCRL-DUBLN","31040002250685","2","NEW-BKS","SuperBetter : a revolutionary approach to getting stronger, happier, braver, and more resilient*","McGonigal, Jane","2015","155.24 MCGO","100","150","0","0","25.00","2019-03-04","2019-06-21"
"OCRL-DUBLN","31040002250693","3","NEW-BKS","Word by word : the secret life of dictionaries","Stamper, Kory","2017","413.028 STAM","400","410","0","0","25.00","2019-03-04","2019-05-14"
"OCRL-DUBLN","31040002250701","1","NEW-BKS","A backward glance","Wharton, Edith 1862-1937","1998","92 WHAR","000","090","0","0","25.00","2019-03-04","2019-05-13"
"OCRL-DUBLN","31040002250719","0","NEW-BKS","Not free, not for all : public libraries in the age of Jim Crow","Knott, Cheryl 1954-","2015","027.475 KNOT","000","020","0","0","25.00","2019-03-04","2019-03-05"
"OCRL-DUBLN","31040002250727","1","NEW-BKS","Ancient inventions","James, Peter (Peter J.)","2015","609 JAME","600","600","0","0","25.00","2019-03-04","2019-04-18"
"OCRL-DUBLN","31040002250735","1","YA","The summer of broken things","Haddix, Margaret Peterson","2018","YA HADD",,,"0","0","25.00","2019-03-04","2019-06-03"
"OCRL-DUBLN","31040002250743","3","NEW-BKS","The poppy war","Kuang, R. F. (Rebecca F.)","2018","SF KUAN",,,"0","0","25.00","2019-03-04","2019-04-18"
"OCRL-DUBLN","31040002250750","2","NEW-BKS","Ayurveda cooking for beginners : an Ayurvedic cookbook to balance & heal","Plumb, Laura","2018","641.5636 PLUM","600","640","1","0","25.00","2019-03-04","2019-06-21"
"OCRL-DUBLN","31040002250768","0","NEW-BKS","Rise of the necrofauna : the science, ethics, and risks of de-extinction","Wray, Britt","2017","591.68 WRAY","500","590","0","0","25.00","2019-03-04","2019-04-13"
"OCRL-DUBLN","31040002250776","0","NEW-BKS","To change the church : Pope Francis and the future of Catholicism","Douthat, Ross Gregory 1979-","2018","282.092 DOUT","200","280","0","0","25.00","2019-03-04","2019-03-05"
"OCRL-DUBLN","31040002250784","0","NEW-BKS","The wonder down under : the insider's guide to the anatomy, biology, and reality of the vagina","Dahl, Ellen Støkken","2018","612.628 DAHL","600","610","0","0","25.00","2019-03-04","2019-03-05"
"OCRL-DUBLN","31040002250792","2","NEW-BKS","Hungry heart : adventures in life, love, and writing","Weiner, Jennifer","2016","92 WEIN","000","090","0","0","25.00","2019-03-04","2019-04-22"
"OCRL-DUBLN","31040002250800","0","NEW-BKS","Caring for autism : practical advice from a parent and physician","Ellis, Michael A.","2018","618.92 ELLI","600","610","0","0","25.00","2019-03-04","2019-03-05"
"OCRL-DUBLN","31040002250818","0","NEW-BKS","Top 10 Cancun and the Yucatan","Rider, Nick","2017","917.26 RIDE","900","910","0","0","25.00","2019-03-04","2019-03-05"
"OCRL-DUBLN","31040002250826","3","NEW-BKS","The Not-Quite States of America : dispatches from the territories and other far-flung outposts of the USA","Mack, Doug","2017","909.0971 MACK","900","900","0","0","25.00","2019-03-04","2019-06-08"
"OCRL-DUBLN","31040002250834","0","NEW-BKS","Love does : discover a secretly incredible life in an ordinary world","Goff, Bob.","2012","248.4 GOFF","200","240","0","0","25.00","2019-03-04","2019-04-13"
"OCRL-DUBLN","31040002250842","0","NEW-BKS","Getting started with soldering : a hands-on guide to making electrical and mechanical connections","De Vinck, Marc","2017","621.3815 DEVI","600","620","0","0","25.00","2019-03-04","2019-03-05"
"OCRL-DUBLN","31040002250859","3","NEW-BKS","Eat that frog! : 21 great ways to stop procrastinating and get more done in less time","Tracy, Brian","2017","650.11 TRAC","600","650","0","0","25.00","2019-03-04","2019-05-14"
"OCRL-DUBLN","31040002250867","3","NEW-BKS","Dreaming spies","King, Laurie R.","2015","FIC KING",,,"0","0","25.00","2019-03-04","2019-05-27"
"OCRL-DUBLN","31040002250875","3","NEW-BKS","Some luck : a novel","Smiley, Jane","2015","FIC SMIL",,,"0","0","25.00","2019-03-04","2019-04-25"
"OCRL-DUBLN","31040002250883","4","NEW-BKS","Parasite","Grant, Mira","2013","SF GRAN",,,"1","0","25.00","2019-03-04","2019-06-26"
"OCRL-DUBLN","31040002250891","3","NEW-BKS","California : a novel","Lepucki, Edan","2015","FIC LEPU",,,"0","0","25.00","2019-03-04","2019-05-17"
"OCRL-DUBLN","31040002250909","0","NEW-BKS","Songs of Willow Frost : a novel","Ford, Jamie.","2014","FIC FORD",,,"0","0","25.00","2019-03-05","2019-03-07"
"OCRL-DUBLN","31040002250917","5","NEW-BKS","Someone else's love story","Jackson, Joshilyn.","2014","FIC JACK",,,"1","0","25.00","2019-03-05","2019-06-24"
"OCRL-DUBLN","31040002250925","0","NEW-BKS","A god in ruins : a novel","Atkinson, Kate","2016","FIC ATKI",,,"0","0","25.00","2019-03-05","2019-03-07"
"OCRL-DUBLN","31040002250933","1","NEW-BKS","The lowland : a novel","Lahiri, Jhumpa","2013","FIC LAHI",,,"0","0","25.00","2019-03-05","2019-05-09"
"OCRL-DUBLN","31040002250941","1","NEW-BKS","At the water's edge : a novel","Gruen, Sara","2015","FIC GRUE",,,"0","0","25.00","2019-03-05","2019-06-15"
"OCRL-DUBLN","31040002250958","7","NEW-BKS","The pocket wife","Crawford, Susan (Fiction writer)","2015","FIC CRAW",,,"1","0","25.00","2019-03-05","2019-06-17"
"OCRL-DUBLN","31040002250966","6","NEW-BKS","The ghost of the Mary Celeste : a novel","Martin, Valerie 1948-","2015","FIC MART",,,"1","0","25.00","2019-03-05","2019-06-27"
"OCRL-DUBLN","31040002250974","3","NEW-BKS","Burial rites : a novel","Kent, Hannah 1985-","2014","FIC KENT",,,"1","0","25.00","2019-03-05","2019-06-25"
"OCRL-DUBLN","31040002250982","3","NEW-BKS","The miniaturist","Burton, Jessie 1982-","2015","FIC BURT",,,"0","0","25.00","2019-03-05","2019-06-25"
"OCRL-DUBLN","31040002250990","0","NEW-BKS","As chimney sweepers come to dust : a Flavia de Luce novel","Bradley, C. Alan 1938-","2016","FIC BRAD",,,"0","0","25.00","2019-03-05","2019-03-07"
"OCRL-DUBLN","31040002251006","1","NEW-BKS","Prudence","Carriger, Gail","2016","SF CARR",,,"0","0","25.00","2019-03-05","2019-05-18"
"OCRL-DUBLN","31040002251014","0","NEW-BKS","Not my father's son : a memoir","Cumming, Alan 1965-","2014","92 CUMM","000","090","0","0","25.00","2019-03-05","2019-03-07"
"OCRL-DUBLN","31040002251022","5","NEW-BKS","The secret rooms : a true story of a haunted castle, a plotting duchess, and a family secret","Bailey, Catherine 1960-","2013","941.082 BAIL","900","940","0","0","25.00","2019-03-05","2019-06-01"
"OCRL-DUBLN","31040002251030","0","NEW-BKS","The distance : a thriller","Giltrow, Helen","2015","FIC GILT",,,"0","0","25.00","2019-03-05","2019-04-16"
"OCRL-DUBLN","31040002251048","1","NEW-BKS","The story hour : a novel","Umrigar, Thrity N.","2014","FIC UMRI",,,"0","0","25.00","2019-03-05","2019-04-15"
"OCRL-DUBLN","31040002251055","2","NEW-BKS","Delicious foods : a novel","Hannaham, James","2016","FIC HANN",,,"0","0","25.00","2019-03-05","2019-05-15"
"OCRL-DUBLN","31040002251063","6","NEW-BKS","On the rocks","Duffy, Erin","2015","FIC DUFF",,,"1","0","25.00","2019-03-05","2019-06-28"
"OCRL-DUBLN","31040002251071","3","NEW-BKS","Bird box","Malerman, Josh","2015","FIC MALE",,,"0","0","25.00","2019-03-05","2019-06-25"
